id,fold,sample,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0
1,2,1|bld,5.800000000000001,0.362190934,SUV,2,F,B,1,hybrid,161,73.0,black,M,0,weekday,12pm - 6pm,6,646.516468959908,0.0,1,1,2023.198184
11319,4,2|val,6.380000000000001,0.246162569,SUV,3,M,C,3,hybrid,140,55.0,black,M,0,weekday,6am - 12pm,12,653.3648051251707,0.0,0,0,0.0
11320,4,2|val,6.01,0.993902125,UTE,3,F,C,3,petrol,159,100.0,white,S,0,weekday,12pm - 6pm,12,664.0990513062329,1.0,0,0,0.0
11321,1,1|bld,5.680000000000001,0.4116199155,SEDAN,1,M,C,6,petrol,154,97.0,black,S,1,weekday,6am - 12pm,6,639.6603572627756,0.0,0,0,0.0
11322,2,1|bld,6.58,0.2727054755,SUV,3,F,C,4,hybrid,145,78.0,white,M,1,weekday,6am - 12pm,6,643.4834722948337,0.0,0,0,0.0
11323,3,1|bld,5.2700000000000005,0.241537874,STNWG,3,F,C,2,petrol,109,82.0,white,S,1,weekday,12pm - 6pm,12,652.4457719291473,0.0,0,0,0.0
11324,1,1|bld,6.37,0.1514233905,UTE,4,F,D,3,petrol,209,79.0,black,S,1,weekend,6am - 12pm,6,655.7897481061565,0.0,0,0,0.0
11325,2,1|bld,6.46,0.320019179,SEDAN,3,M,C,4,petrol,109,99.0,silver,M,0,weekday,6pm - 12am,12,639.4126135082163,0.0,0,0,0.0
11326,2,1|bld,7.12,0.345914858,STNWG,4,M,A,3,dissel,125,67.0,red,S,1,weekday,12pm - 6pm,12,643.7167226548061,0.0,0,0,0.0
11327,4,2|val,6.42,0.782478105,SUV,3,M,A,5,petrol,183,77.0,gray,S,0,weekday,6am - 12pm,12,645.9108483243067,0.0,0,0,0.0
11328,4,2|val,5.050000000000001,0.4308135365,STNWG,3,F,E,2,dissel,112,81.0,white,S,0,weekday,6am - 12pm,6,640.2077526251061,0.0,0,0,0.0
11329,4,2|val,6.32,0.4631688855,SUV,3,F,B,6,dissel,181,88.0,gray,M,1,weekday,12pm - 6pm,6,641.514551241124,1.0,0,0,0.0
11330,2,1|bld,5.57,0.506179723,SEDAN,2,M,A,1,petrol,129,106.0,silver,S,1,weekday,12pm - 6pm,12,643.7733317157192,0.0,0,0,0.0
11331,1,1|bld,6.6000000000000005,0.071053907,SEDAN,2,F,B,6,electric,135,71.0,red,S,1,weekday,6am - 12pm,12,641.3596990554947,0.0,0,0,0.0
11332,2,1|bld,6.45,0.919809027,SEDAN,3,M,A,4,petrol,85,60.0,white,S,0,weekday,6am - 12pm,12,652.7299241031013,1.0,0,0,0.0
11333,1,1|bld,6.680000000000001,0.880008786,SEDAN,3,M,C,2,hybrid,115,79.0,blue,M,1,weekday,12pm - 6pm,12,637.1498274066431,1.0,0,0,0.0
11334,2,1|bld,5.86,0.034882019,SUV,2,M,F,2,petrol,104,84.0,black,S,1,weekday,6pm - 12am,12,650.0751505470255,0.0,0,0,0.0
11335,3,1|bld,7.17,0.151939649,SEDAN,4,F,C,6,petrol,111,78.0,gray,M,1,weekday,12am - 6 am,12,646.8989416747135,0.0,0,0,0.0
11336,3,1|bld,4.83,0.529637836,STNWG,1,F,C,2,petrol,128,75.0,black,S,0,weekday,12pm - 6pm,12,642.8269540376009,0.0,0,0,0.0
11337,1,1|bld,6.41,0.354519298,SUV,3,F,B,6,petrol,156,79.0,black,S,1,weekday,6am - 12pm,12,642.3104956998321,0.0,0,0,0.0
11338,1,1|bld,5.970000000000001,0.135489979,SEDAN,1,M,A,6,petrol,77,64.0,black,M,1,weekday,6am - 12pm,12,652.9829633553661,0.0,0,0,0.0
11339,2,1|bld,6.28,0.083516802,STNWG,4,F,B,3,dissel,150,99.0,silver,S,1,weekday,12pm - 6pm,12,713.3979520555449,0.0,0,0,0.0
11340,1,1|bld,6.220000000000001,0.1619378565,STNWG,4,F,D,3,petrol,167,110.0,black,S,1,weekend,12pm - 6pm,6,651.2877431084574,0.0,0,0,0.0
11341,1,1|bld,7.17,0.678806704,SEDAN,4,F,A,5,petrol,112,63.0,white,S,0,weekday,6am - 12pm,12,652.0102609858403,0.0,0,0,0.0
11342,1,1|bld,6.08,0.665650793,SUV,3,M,C,3,dissel,180,80.0,blue,M,1,weekday,12pm - 6pm,12,651.8402576583705,0.0,0,0,0.0
11343,4,2|val,6.140000000000001,0.575336453,SUV,3,M,D,1,petrol,188,76.0,white,S,1,weekend,12pm - 6pm,12,651.9773229916676,0.0,0,0,0.0
11344,3,1|bld,5.65,0.9157548,SUV,2,F,B,6,petrol,203,93.0,white,S,0,weekday,12pm - 6pm,12,643.4949828201362,1.0,0,0,0.0
11345,3,1|bld,6.99,0.1346111465,SEDAN,4,F,B,2,dissel,82,63.0,gray,M,1,weekend,6pm - 12am,6,648.790265309987,0.0,0,0,0.0
11346,1,1|bld,4.85,0.100557409,UTE,3,F,A,1,petrol,276,59.0,gray,S,0,weekday,12pm - 6pm,12,662.6149203086406,0.0,0,0,0.0
11347,1,1|bld,5.03,0.4929420805,SUV,1,M,E,5,dissel,187,85.0,white,M,1,weekday,12pm - 6pm,6,642.6277072251258,1.0,0,0,0.0
11348,1,1|bld,7.19,0.661984522,SUV,4,M,B,2,petrol,177,60.0,gray,M,0,weekday,12pm - 6pm,12,643.2387542245141,0.0,0,0,0.0
11349,4,2|val,3.68,0.149287779,STNWG,2,F,A,2,petrol,142,74.0,green,M,1,weekend,12pm - 6pm,12,643.4399603224695,0.0,0,0,0.0
11350,4,2|val,7.13,0.476232945,SEDAN,4,M,B,3,petrol,119,87.0,gray,S,0,weekend,12pm - 6pm,12,639.8413426508442,0.0,0,0,0.0
11351,3,1|bld,6.58,0.466563582,SEDAN,3,M,C,1,hybrid,111,63.0,white,S,1,weekday,12pm - 6pm,6,638.6597395880925,1.0,0,0,0.0
11352,1,1|bld,6.11,0.55982696,SEDAN,1,M,E,2,hybrid,127,89.0,silver,S,1,weekday,6am - 12pm,12,641.2914162693194,0.0,0,0,0.0
11353,2,1|bld,6.300000000000001,0.233169627,STNWG,4,F,E,4,dissel,154,73.0,black,S,1,weekday,12pm - 6pm,12,657.2711576568721,0.0,0,0,0.0
11354,4,2|val,6.8100000000000005,0.106885985,SEDAN,3,M,A,6,electric,80,80.0,green,S,0,weekday,6am - 12pm,12,650.6364142750356,0.0,0,0,0.0
11355,4,2|val,6.42,0.425011465,STNWG,4,M,A,2,dissel,170,56.0,yellow,S,1,weekday,6am - 12pm,12,668.5471997414872,0.0,0,0,0.0
11356,3,1|bld,6.53,0.52638994,SUV,3,M,A,2,petrol,178,60.0,white,S,1,weekday,12pm - 6pm,12,662.087777382678,0.0,0,0,0.0
11357,1,1|bld,5.42,0.103158241,UTE,2,F,E,5,hybrid,241,81.0,gray,M,1,weekday,6am - 12pm,12,651.1996881154224,0.0,0,0,0.0
11358,1,1|bld,6.4,0.28201203,SUV,3,M,C,1,petrol,197,74.0,blue,S,0,weekday,6am - 12pm,12,647.6072278809463,0.0,0,0,0.0
11359,1,1|bld,6.17,0.395903825,SEDAN,1,M,C,6,petrol,151,99.0,black,M,1,weekday,6am - 12pm,12,640.660033100742,0.0,0,0,0.0
11360,3,1|bld,5.6000000000000005,0.250427066,STNWG,4,F,D,2,petrol,130,78.0,brown,S,0,weekday,12pm - 6pm,6,680.7076820811051,0.0,0,0,0.0
11361,3,1|bld,2.7700000000000005,0.579222685,STNWG,2,F,C,2,petrol,122,110.0,white,M,1,weekday,12pm - 6pm,12,667.7472792282396,0.0,0,0,0.0
11362,4,2|val,6.16,0.418672173,SEDAN,2,M,E,6,petrol,111,77.0,white,S,1,weekday,12pm - 6pm,6,644.2943679635061,0.0,0,0,0.0
11363,4,2|val,7.140000000000001,0.396614134,SUV,4,F,A,3,hybrid,193,55.0,white,S,1,weekday,6am - 12pm,12,649.0389675160868,0.0,0,0,0.0
11364,2,1|bld,6.12,0.4996648605,SEDAN,2,F,A,2,petrol,124,94.0,blue,M,1,weekday,12pm - 6pm,6,642.9354057950811,1.0,0,0,0.0
11365,1,1|bld,6.04,0.435298372,STNWG,4,F,C,4,petrol,140,102.0,black,M,1,weekend,12pm - 6pm,6,663.1305678332133,0.0,0,0,0.0
11366,3,1|bld,5.4,0.035375081,STNWG,4,F,C,4,hybrid,121,78.0,gray,S,1,weekday,12pm - 6pm,12,657.8958232201528,0.0,0,0,0.0
11367,1,1|bld,3.9000000000000004,0.945646474,STNWG,3,M,D,3,petrol,102,99.0,blue,M,0,weekday,12pm - 6pm,12,641.3565665177881,1.0,0,0,0.0
11368,3,1|bld,5.8100000000000005,0.641572866,STNWG,4,M,D,3,petrol,117,72.0,black,M,0,weekday,6pm - 12am,12,659.9463806312659,0.0,0,0,0.0
11369,1,1|bld,5.69,0.325195854,STNWG,4,F,D,4,petrol,176,97.0,white,S,0,weekday,12pm - 6pm,12,633.2423507407456,0.0,0,0,0.0
11370,1,1|bld,6.48,0.2046844,SUV,3,M,B,5,hybrid,123,95.0,black,S,0,weekday,12pm - 6pm,12,644.0740861002736,0.0,0,0,0.0
11371,2,1|bld,6.75,0.240304887,UTE,4,F,E,1,petrol,273,59.0,white,S,1,weekday,6pm - 12am,12,679.3081240125464,0.0,0,0,0.0
11372,2,1|bld,4.74,0.510096371,STNWG,2,M,A,4,petrol,119,83.0,black,M,1,weekday,12pm - 6pm,12,644.9474800385483,0.0,0,0,0.0
11373,1,1|bld,4.640000000000001,0.3089204175,STNWG,1,M,D,4,petrol,127,83.0,gray,S,1,weekend,12pm - 6pm,6,645.266727945526,0.0,0,0,0.0
11374,3,1|bld,5.74,0.864152644,SUV,2,M,C,4,dissel,123,83.0,blue,S,1,weekday,6pm - 12am,12,648.9966658533593,0.0,0,0,0.0
11375,1,1|bld,5.0200000000000005,0.118316167,SUV,1,M,C,6,petrol,145,61.0,green,M,0,weekday,12pm - 6pm,6,647.3957697940847,0.0,0,0,0.0
11376,1,1|bld,6.15,0.493988397,SUV,2,M,A,3,petrol,159,80.0,brown,M,1,weekend,6am - 12pm,12,649.4433389755857,0.0,0,0,0.0
11377,2,1|bld,6.19,0.642521935,SUV,3,M,C,5,petrol,142,75.0,white,M,1,weekday,6am - 12pm,12,649.5135890814785,0.0,0,0,0.0
11378,1,1|bld,6.2,0.168594576,SUV,3,M,E,5,petrol,143,82.0,black,S,1,weekday,6am - 12pm,6,649.2916594234879,0.0,0,0,0.0
11379,3,1|bld,5.640000000000001,0.246129628,STNWG,4,F,A,1,dissel,104,72.0,gray,S,1,weekday,12pm - 6pm,6,641.8991070539472,0.0,0,0,0.0
11380,3,1|bld,5.18,0.021164757,UTE,3,F,B,4,petrol,213,94.0,black,M,0,weekend,6pm - 12am,6,631.1120826553864,0.0,0,0,0.0
11381,1,1|bld,5.8500000000000005,0.01874049,STNWG,3,M,A,4,petrol,197,55.0,green,M,1,weekday,6am - 12pm,12,656.9591921528695,0.0,0,0,0.0
11382,2,1|bld,5.73,0.409278352,SEDAN,1,M,A,1,petrol,123,92.0,brown,S,1,weekday,12am - 6 am,12,639.0244532579428,0.0,0,0,0.0
11383,1,1|bld,5.35,0.676308551,SUV,1,M,C,3,petrol,133,74.0,black,M,1,weekday,6am - 12pm,12,647.6387914239674,0.0,0,0,0.0
11384,2,1|bld,6.2,0.08836517,STNWG,4,M,A,3,petrol,151,83.0,gray,S,0,weekday,12pm - 6pm,6,685.1756013562912,0.0,0,0,0.0
11385,1,1|bld,5.6000000000000005,0.604731911,STNWG,2,M,B,5,hybrid,133,86.0,brown,S,1,weekday,6am - 12pm,12,653.9003026835444,0.0,0,0,0.0
11386,2,1|bld,6.8100000000000005,0.234680994,SEDAN,3,M,B,3,hybrid,94,70.0,blue,S,1,weekday,12pm - 6pm,6,642.5971933906798,0.0,0,0,0.0
11387,3,1|bld,6.7700000000000005,0.425320213,TRUCK,4,F,B,2,dissel,393,85.0,silver,S,0,weekday,12pm - 6pm,6,658.5995136753932,0.0,0,0,0.0
11388,2,1|bld,6.71,0.276525483,STNWG,4,M,B,3,petrol,191,65.0,black,M,0,weekday,6am - 12pm,12,654.0522708106927,0.0,0,0,0.0
11389,4,2|val,6.32,0.790381806,UTE,4,M,A,5,petrol,242,55.0,white,S,1,weekend,12am - 6 am,12,663.5956466964085,0.0,0,0,0.0
11390,3,1|bld,7.09,0.227091874,SEDAN,4,M,D,6,petrol,80,104.0,yellow,M,1,weekend,6am - 12pm,12,643.9702561792359,0.0,0,0,0.0
11391,4,2|val,6.6000000000000005,0.114331965,SUV,4,F,A,6,hybrid,157,83.0,black,S,1,weekday,12pm - 6pm,12,642.992360893354,0.0,0,0,0.0
11392,3,1|bld,7.180000000000001,0.999370568,SUV,4,F,B,5,dissel,174,81.0,black,M,0,weekday,6am - 12pm,12,635.2686137110605,1.0,0,0,0.0
11393,3,1|bld,7.21,0.4074739385,SUV,4,F,C,5,petrol,183,55.0,gray,S,0,weekend,6am - 12pm,6,643.842097302233,0.0,0,0,0.0
11394,3,1|bld,6.6000000000000005,0.39081727,SEDAN,3,M,B,4,petrol,107,64.0,black,S,0,weekend,12pm - 6pm,12,640.58773462664,0.0,0,0,0.0
11395,3,1|bld,6.28,0.528857312,SEDAN,2,M,A,2,hybrid,86,78.0,black,M,1,weekday,12pm - 6pm,12,643.3274383972667,0.0,0,0,0.0
11396,1,1|bld,5.84,0.580339018,SUV,2,M,A,2,electric,137,73.0,blue,S,0,weekday,6am - 12pm,12,660.0024361550228,0.0,0,0,0.0
11397,2,1|bld,7.32,0.884653809,UTE,4,F,C,2,electric,238,55.0,white,M,1,weekday,12pm - 6pm,12,652.8724995493632,0.0,0,0,0.0
11398,4,2|val,5.5,0.596030707,SUV,2,F,C,5,dissel,143,89.0,red,M,0,weekend,6pm - 12am,12,643.7681229740624,0.0,0,0,0.0
11399,2,1|bld,5.210000000000001,0.670430429,UTE,3,F,E,1,dissel,184,93.0,brown,S,1,weekday,6am - 12pm,12,643.879638907756,0.0,0,0,0.0
11400,3,1|bld,5.62,0.315519576,SUV,1,M,D,4,hybrid,103,83.0,black,S,1,weekend,12pm - 6pm,12,648.4270833870959,0.0,0,0,0.0
11401,4,2|val,6.180000000000001,0.388761021,SUV,3,F,D,1,electric,130,76.0,gray,S,1,weekday,6am - 12pm,12,646.4401053157032,0.0,0,0,0.0
11402,4,2|val,6.800000000000001,0.622095482,STNWG,4,F,D,6,dissel,183,63.0,white,S,1,weekday,6am - 12pm,12,659.8997139770266,0.0,0,0,0.0
11403,1,1|bld,4.890000000000001,0.427924569,SUV,1,M,B,2,electric,138,60.0,gray,S,1,weekday,12am - 6 am,6,646.0782186756774,0.0,0,0,0.0
11404,2,1|bld,5.71,0.384215665,SEDAN,1,M,A,5,electric,103,82.0,gray,M,1,weekday,12pm - 6pm,12,644.4680221295386,0.0,0,0,0.0
11405,4,2|val,4.6,0.142955794,SUV,1,F,A,1,petrol,141,79.0,black,M,1,weekday,6am - 12pm,12,658.1430451302668,0.0,0,0,0.0
11406,1,1|bld,5.5600000000000005,0.928980982,SUV,1,M,B,1,petrol,168,84.0,black,S,0,weekday,6pm - 12am,12,647.1996016320825,1.0,0,0,0.0
11407,1,1|bld,5.43,0.674626914,UTE,3,F,A,2,petrol,260,74.0,white,M,0,weekend,6am - 12pm,12,653.8163500382307,0.0,0,0,0.0
11408,4,2|val,6.26,0.425017352,MIBUS,4,F,E,4,dissel,239,69.0,gray,S,0,weekday,6am - 12pm,12,641.1001967413318,0.0,0,0,0.0
11409,2,1|bld,6.25,0.756950053,SEDAN,3,M,C,2,electric,108,64.0,yellow,S,0,weekday,12pm - 6pm,12,653.453130512667,0.0,0,0,0.0
11410,4,2|val,6.98,0.10517897,SUV,4,F,A,3,electric,191,79.0,silver,M,1,weekday,12pm - 6pm,12,649.431829967305,0.0,0,0,0.0
11411,4,2|val,6.98,0.4744282,SEDAN,4,M,B,3,petrol,104,59.0,black,S,0,weekday,12pm - 6pm,12,661.4313636899432,0.0,0,0,0.0
11412,4,2|val,6.49,0.674824804,SEDAN,3,F,A,5,petrol,98,62.0,gray,M,0,weekday,12pm - 6pm,12,645.7053536674035,0.0,0,0,0.0
11413,3,1|bld,4.18,0.555946793,STNWG,3,F,E,2,dissel,158,79.0,white,S,1,weekday,12am - 6 am,12,658.7235058921434,0.0,0,0,0.0
11414,4,2|val,4.94,0.636261274,SUV,1,F,F,2,hybrid,112,61.0,gray,S,1,weekday,12pm - 6pm,12,643.4497610432577,0.0,0,0,0.0
11415,2,1|bld,6.890000000000001,0.131343994,SUV,4,M,C,4,hybrid,119,63.0,gray,M,1,weekday,12pm - 6pm,12,667.0317076520341,0.0,0,0,0.0
11416,4,2|val,5.66,0.40486569,SUV,2,M,E,5,dissel,200,91.0,green,S,0,weekday,6pm - 12am,12,641.7682950212848,0.0,0,0,0.0
11417,3,1|bld,6.16,0.999373634,SEDAN,2,M,C,3,petrol,96,64.0,silver,S,1,weekday,12pm - 6pm,12,645.5682812022025,1.0,0,0,0.0
11418,1,1|bld,3.38,0.0750864585,STNWG,3,M,F,3,petrol,156,68.0,brown,S,1,weekday,6am - 12pm,6,652.0510535467845,0.0,0,0,0.0
11419,3,1|bld,4.630000000000001,0.2542317035,TRUCK,3,F,B,5,dissel,368,63.0,green,S,0,weekday,6am - 12pm,6,645.6698550456729,0.0,0,0,0.0
11420,4,2|val,5.99,0.739342489,STNWG,4,F,D,2,petrol,143,72.0,blue,S,0,weekday,12pm - 6pm,12,639.9657541126098,0.0,0,0,0.0
11421,2,1|bld,4.6,0.463006687,STNWG,1,F,C,3,petrol,196,90.0,gray,M,1,weekday,12pm - 6pm,12,643.3355131861048,0.0,0,0,0.0
11422,2,1|bld,5.78,0.586429857,SEDAN,2,M,C,3,hybrid,138,82.0,black,S,0,weekday,12pm - 6pm,12,646.5038262817968,0.0,0,0,0.0
11423,2,1|bld,6.03,0.794447135,SEDAN,1,M,D,4,petrol,90,79.0,white,S,1,weekend,12am - 6 am,12,646.8922813874325,0.0,0,0,0.0
11424,2,1|bld,6.430000000000001,0.0686384715,SUV,3,M,C,4,petrol,128,120.0,white,S,1,weekday,6am - 12pm,6,647.4159125099332,0.0,0,0,0.0
11425,1,1|bld,6.03,0.1924698755,STNWG,4,M,E,5,dissel,194,78.0,gray,S,1,weekday,6pm - 12am,6,656.177456548324,0.0,0,0,0.0
11426,3,1|bld,6.59,0.505590954,SUV,3,F,B,6,electric,139,76.0,white,M,1,weekday,6am - 12pm,12,653.2697685724777,0.0,0,0,0.0
11427,4,2|val,5.8100000000000005,0.0667394935,SUV,1,M,A,6,hybrid,196,55.0,yellow,M,1,weekday,6am - 12pm,6,655.239760348845,0.0,0,0,0.0
11428,3,1|bld,5.01,0.874480867,SUV,1,F,C,4,dissel,114,56.0,gray,S,1,weekday,6am - 12pm,12,649.0839468905896,1.0,0,0,0.0
11429,2,1|bld,5.74,0.687223971,STNWG,3,F,F,1,petrol,109,79.0,white,M,0,weekend,6am - 12pm,12,665.7628580106425,0.0,0,0,0.0
11430,1,1|bld,6.51,0.942071576,SUV,3,F,A,2,petrol,114,108.0,black,S,0,weekday,6pm - 12am,12,639.0744443386369,1.0,0,0,0.0
11431,4,2|val,5.65,0.309966314,SUV,2,M,A,5,petrol,200,92.0,black,M,1,weekend,6am - 12pm,12,644.052055598928,0.0,0,0,0.0
11432,3,1|bld,6.04,0.759417102,SEDAN,4,M,A,4,petrol,110,81.0,yellow,M,0,weekday,6am - 12pm,12,664.0667288795502,0.0,0,0,0.0
11433,2,1|bld,6.99,0.332223725,SEDAN,4,M,D,4,hybrid,83,65.0,gray,S,1,weekend,6am - 12pm,12,661.4947039508871,0.0,0,0,0.0
11434,3,1|bld,4.91,0.274389813,SUV,1,M,C,6,dissel,203,63.0,gray,M,0,weekend,6pm - 12am,12,635.0572756483703,0.0,0,0,0.0
11435,3,1|bld,5.140000000000001,0.769089355,STNWG,3,M,C,4,petrol,156,80.0,gray,M,1,weekday,6am - 12pm,12,661.8263053149427,0.0,0,0,0.0
11436,2,1|bld,5.630000000000001,0.3676613265,SUV,2,M,C,5,dissel,143,102.0,black,S,0,weekday,12pm - 6pm,6,659.798736867027,0.0,0,0,0.0
11437,1,1|bld,6.33,0.406755851,STNWG,4,F,A,2,electric,103,55.0,black,S,1,weekday,12pm - 6pm,12,644.5406995078912,0.0,0,0,0.0
11438,1,1|bld,5.6000000000000005,0.570027104,HDTOP,4,M,F,3,dissel,248,124.0,silver,M,1,weekend,12pm - 6pm,12,644.8707549752554,0.0,0,0,0.0
11439,4,2|val,5.96,0.382093291,SEDAN,1,F,C,1,petrol,75,85.0,yellow,S,1,weekday,6am - 12pm,12,657.8240142397225,0.0,0,0,0.0
11440,4,2|val,6.4,0.211063835,SEDAN,2,M,C,6,petrol,80,84.0,white,M,1,weekday,12pm - 6pm,12,645.3682135676651,0.0,0,0,0.0
11441,4,2|val,6.390000000000001,0.084065956,SEDAN,3,F,B,2,petrol,109,84.0,green,M,1,weekend,12pm - 6pm,6,644.9548987170211,0.0,0,0,0.0
11442,1,1|bld,6.630000000000001,0.201634016,SEDAN,3,M,A,2,petrol,115,69.0,white,M,0,weekday,6am - 12pm,12,648.296800915542,0.0,0,0,0.0
11443,3,1|bld,6.57,0.801567138,SUV,3,F,E,3,dissel,182,109.0,blue,M,1,weekend,6am - 12pm,12,644.8619122222615,0.0,0,0,0.0
11444,3,1|bld,4.390000000000001,0.579082605,TRUCK,2,F,E,4,dissel,295,60.0,black,M,0,weekday,6am - 12pm,12,638.9900523644967,0.0,0,0,0.0
11445,2,1|bld,6.09,0.376386247,SEDAN,1,M,A,6,petrol,141,55.0,gray,S,1,weekend,12am - 6 am,6,643.0589361627141,0.0,0,0,0.0
11446,4,2|val,6.21,0.196968271,SEDAN,2,F,C,3,petrol,127,76.0,yellow,S,1,weekday,6am - 12pm,6,648.7506358443346,0.0,0,0,0.0
11447,4,2|val,5.640000000000001,0.508500343,SUV,1,F,C,5,electric,209,72.0,black,S,1,weekday,12pm - 6pm,12,652.9796584254553,0.0,0,0,0.0
11448,2,1|bld,5.8500000000000005,0.484821365,SEDAN,1,M,E,2,hybrid,143,60.0,white,S,1,weekend,6am - 12pm,12,644.7107343170721,0.0,0,0,0.0
11449,4,2|val,6.17,0.261330306,UTE,2,F,F,2,dissel,167,79.0,red,S,1,weekend,12pm - 6pm,12,648.0449638931458,0.0,0,0,0.0
11450,1,1|bld,5.050000000000001,0.4526674695,UTE,2,F,F,3,petrol,216,68.0,yellow,S,1,weekday,12pm - 6pm,6,632.0802953350648,1.0,0,0,0.0
11451,4,2|val,6.44,0.486561792,SEDAN,4,M,A,3,petrol,114,67.0,blue,S,1,weekday,6am - 12pm,12,648.6664965456976,0.0,0,0,0.0
11452,4,2|val,5.300000000000001,0.873938216,SUV,2,F,E,6,petrol,177,68.0,gray,M,1,weekend,12pm - 6pm,12,663.133666066202,0.0,0,0,0.0
11453,2,1|bld,6.65,0.549902141,SEDAN,3,M,C,5,petrol,79,78.0,gray,S,1,weekday,6am - 12pm,12,675.137347594198,0.0,0,0,0.0
11454,4,2|val,7.0600000000000005,0.21452167,SEDAN,4,F,A,2,petrol,120,66.0,gray,M,0,weekend,6am - 12pm,6,657.9775037349998,0.0,0,0,0.0
11455,1,1|bld,6.15,0.536850229,UTE,3,M,B,3,petrol,199,98.0,red,M,0,weekend,12pm - 6pm,12,651.5968751502356,0.0,0,0,0.0
11456,4,2|val,3.1100000000000003,0.252815927,STNWG,2,F,C,5,dissel,177,64.0,white,S,1,weekday,6pm - 12am,12,648.7741660958167,0.0,0,0,0.0
11457,3,1|bld,7.12,0.3320969035,STNWG,4,F,A,5,petrol,158,90.0,silver,S,1,weekday,12pm - 6pm,6,642.0116555996834,0.0,0,0,0.0
11458,1,1|bld,4.03,0.192519054,HDTOP,3,M,B,2,petrol,211,63.0,white,S,0,weekday,12pm - 6pm,12,650.4441993490543,0.0,0,0,0.0
11459,3,1|bld,3.33,0.1747837485,STNWG,2,F,A,4,hybrid,176,99.0,brown,M,0,weekday,12am - 6 am,6,642.9472442428457,0.0,0,0,0.0
11460,2,1|bld,5.9,0.702083382,SEDAN,1,M,D,3,hybrid,131,57.0,black,S,1,weekday,6am - 12pm,12,643.6676524592511,0.0,0,0,0.0
11461,1,1|bld,6.03,0.416223951,SEDAN,1,M,D,6,electric,151,85.0,red,S,1,weekday,6am - 12pm,12,648.2763813355002,0.0,0,0,0.0
11462,3,1|bld,3.7600000000000002,0.233781618,STNWG,1,M,E,2,dissel,135,55.0,green,M,0,weekday,6am - 12pm,12,639.8108496323352,0.0,0,0,0.0
11463,4,2|val,6.470000000000001,0.566484819,SEDAN,3,M,C,5,petrol,136,55.0,gray,M,1,weekday,6am - 12pm,12,642.0532168887437,0.0,0,0,0.0
11464,2,1|bld,6.45,0.541768478,SUV,3,M,F,4,dissel,147,78.0,gray,M,1,weekend,6pm - 12am,12,661.4985526939367,0.0,0,0,0.0
11465,4,2|val,6.12,0.745042371,SEDAN,3,F,C,2,petrol,122,66.0,white,M,0,weekday,12pm - 6pm,12,654.5231912881654,0.0,0,0,0.0
11466,4,2|val,5.0600000000000005,0.532416633,UTE,3,F,D,1,dissel,234,76.0,gray,M,1,weekday,12pm - 6pm,12,640.4115047321919,0.0,0,0,0.0
11467,4,2|val,6.07,0.347019998,SEDAN,1,F,B,3,dissel,111,55.0,brown,S,0,weekday,6am - 12pm,12,653.3460081444922,0.0,0,0,0.0
11468,1,1|bld,6.08,0.367134374,SEDAN,1,F,C,3,dissel,113,55.0,gray,M,0,weekday,6am - 12pm,12,654.3066856319866,0.0,0,0,0.0
11469,3,1|bld,5.75,0.4182137425,STNWG,2,F,C,3,petrol,150,86.0,gray,S,1,weekday,6am - 12pm,6,656.3405603927471,0.0,0,0,0.0
11470,1,1|bld,6.51,0.1380861005,SUV,3,F,B,4,petrol,118,97.0,white,S,1,weekend,12pm - 6pm,6,647.7024341711128,0.0,0,0,0.0
11471,1,1|bld,6.84,0.76353251,SEDAN,4,F,B,2,petrol,106,91.0,silver,M,1,weekday,12am - 6 am,12,639.172423386762,0.0,0,0,0.0
11472,1,1|bld,6.62,0.28445395,SEDAN,3,F,C,6,dissel,113,88.0,blue,M,1,weekend,12pm - 6pm,12,638.8830231091551,0.0,0,0,0.0
11473,3,1|bld,5.41,0.209242619,STNWG,3,F,E,3,petrol,158,102.0,black,S,1,weekday,6am - 12pm,6,656.2844902794801,0.0,0,0,0.0
11474,1,1|bld,3.5900000000000003,0.105978036,STNWG,2,M,A,1,dissel,106,91.0,yellow,S,1,weekday,6am - 12pm,12,637.8622078519453,0.0,0,0,0.0
11475,2,1|bld,6.36,0.184393757,STNWG,4,M,C,2,dissel,102,80.0,gray,S,0,weekend,6am - 12pm,12,662.1653365085192,0.0,0,0,0.0
11476,3,1|bld,5.23,0.287097343,UTE,3,F,C,3,dissel,273,92.0,gray,S,0,weekday,6am - 12pm,12,646.8260361734493,0.0,0,0,0.0
11477,1,1|bld,6.8100000000000005,0.369924465,STNWG,4,M,D,3,petrol,158,98.0,yellow,S,1,weekend,6am - 12pm,6,660.8549677163157,0.0,0,0,0.0
11478,1,1|bld,6.5200000000000005,0.373928333,SUV,3,F,C,5,petrol,153,89.0,red,S,1,weekday,12pm - 6pm,12,640.07505444957,0.0,0,0,0.0
11479,3,1|bld,6.73,0.571397045,SEDAN,3,M,A,2,petrol,96,55.0,red,S,0,weekday,12am - 6 am,12,644.0889104469233,0.0,0,0,0.0
